fldId,fldSerialNumber,fldDate,fldUserRef,fldKey,fldCount
218569535,5234,2025-05-13,1110,Deal.Accessories.OEM,12
218574479,7415,2025-05-13,2128,Deal.Accessories.OEM,1
218574621,7415,2025-05-13,2173,Deal.Accessories.OEM,2
218410090,7074,2025-05-13,2331,Deal.Accessories.OEM,1
218665890,3179,2025-05-14,6,Deal.Accessories.OEM,4
218734403,5541,2025-05-14,15,Deal.Accessories.OEM,4
218799859,5622,2025-05-14,17,Deal.Accessories.OEM,1
218773861,3169,2025-05-14,23,Deal.Accessories.OEM,3
218773885,3169,2025-05-14,29,Deal.Accessories.OEM,1
218773967,3169,2025-05-14,45,Deal.Accessories.OEM,1
218773993,3169,2025-05-14,46,Deal.Accessories.OEM,1
218960652,7696,2025-05-14,209,Deal.Accessories.OEM,1
218985852,7717,2025-05-14,262,Deal.Accessories.OEM,1
218857858,5644,2025-05-14,266,Deal.Accessories.OEM,1
219013385,7831,2025-05-14,285,Deal.Accessories.OEM,6
218800037,5622,2025-05-14,290,Deal.Accessories.OEM,2
219059822,5234,2025-05-14,430,Deal.Accessories.OEM,1
219059854,5234,2025-05-14,439,Deal.Accessories.OEM,3
218669395,7166,2025-05-14,446,Deal.Accessories.OEM,1
218889916,5340,2025-05-14,455,Deal.Accessories.OEM,1
219060054,5234,2025-05-14,496,Deal.Accessories.OEM,1
219060587,5235,2025-05-14,512,Deal.Accessories.OEM,1
219060675,5235,2025-05-14,524,Deal.Accessories.OEM,1
218734491,5541,2025-05-14,598,Deal.Accessories.OEM,1
218808160,5623,2025-05-14,617,Deal.Accessories.OEM,4
219084812,7415,2025-05-14,1030,Deal.Accessories.OEM,4
219085255,7415,2025-05-14,2173,Deal.Accessories.OEM,1
219168714,3179,2025-05-15,6,Deal.Accessories.OEM,9
219277557,3169,2025-05-15,23,Deal.Accessories.OEM,3
219277585,3169,2025-05-15,29,Deal.Accessories.OEM,3
219624466,5439,2025-05-15,31,Deal.Accessories.OEM,1
219277599,3169,2025-05-15,32,Deal.Accessories.OEM,4
219277659,3169,2025-05-15,46,Deal.Accessories.OEM,4
219511665,7682,2025-05-15,50,Deal.Accessories.OEM,1
219624652,5439,2025-05-15,222,Deal.Accessories.OEM,3
219494626,7717,2025-05-15,262,Deal.Accessories.OEM,10
219523222,7831,2025-05-15,285,Deal.Accessories.OEM,2
219311084,5622,2025-05-15,290,Deal.Accessories.OEM,1
219394451,5235,2025-05-15,511,Deal.Accessories.OEM,5
219394570,5235,2025-05-15,524,Deal.Accessories.OEM,2
219374521,5244,2025-05-15,621,Deal.Accessories.OEM,2
219584596,7415,2025-05-15,1030,Deal.Accessories.OEM,1
219393957,5234,2025-05-15,1110,Deal.Accessories.OEM,8
219595156,7444,2025-05-15,1453,Deal.Accessories.OEM,1
219584820,7415,2025-05-15,2128,Deal.Accessories.OEM,1
219584946,7415,2025-05-15,2173,Deal.Accessories.OEM,4
219664577,3179,2025-05-16,6,Deal.Accessories.OEM,4
219764868,3169,2025-05-16,23,Deal.Accessories.OEM,2
219764905,3169,2025-05-16,29,Deal.Accessories.OEM,4
220002393,7718,2025-05-16,106,Deal.Accessories.OEM,1
219765030,3169,2025-05-16,176,Deal.Accessories.OEM,4
219936117,7696,2025-05-16,208,Deal.Accessories.OEM,1
219957415,7717,2025-05-16,262,Deal.Accessories.OEM,1
219794098,5622,2025-05-16,290,Deal.Accessories.OEM,3
220084127,5234,2025-05-16,439,Deal.Accessories.OEM,5
220084797,5235,2025-05-16,511,Deal.Accessories.OEM,3
219685725,7129,2025-05-16,516,Deal.Accessories.OEM,1
220084876,5235,2025-05-16,524,Deal.Accessories.OEM,4
219753132,5244,2025-05-16,621,Deal.Accessories.OEM,1
220048459,7415,2025-05-16,1030,Deal.Accessories.OEM,3
220084307,5234,2025-05-16,1110,Deal.Accessories.OEM,4
220048784,7415,2025-05-16,2173,Deal.Accessories.OEM,3
219830882,7070,2025-05-16,2624,Deal.Accessories.OEM,1
220143063,5622,2025-05-17,32,Deal.Accessories.OEM,2
220201235,7682,2025-05-17,50,Deal.Accessories.OEM,2
220187237,7696,2025-05-17,183,Deal.Accessories.OEM,1
220187297,7696,2025-05-17,209,Deal.Accessories.OEM,1
220198587,7717,2025-05-17,251,Deal.Accessories.OEM,1
220143074,5622,2025-05-17,290,Deal.Accessories.OEM,3
220238222,5234,2025-05-17,439,Deal.Accessories.OEM,5
220238350,5234,2025-05-17,496,Deal.Accessories.OEM,1
220238713,5235,2025-05-17,511,Deal.Accessories.OEM,3
220238787,5235,2025-05-17,524,Deal.Accessories.OEM,5
220110691,7129,2025-05-17,691,Deal.Accessories.OEM,1
220223124,7415,2025-05-17,1030,Deal.Accessories.OEM,1
220223145,7415,2025-05-17,1031,Deal.Accessories.OEM,13
220238381,5234,2025-05-17,1110,Deal.Accessories.OEM,14
220223329,7415,2025-05-17,2128,Deal.Accessories.OEM,7
220259253,7415,2025-05-18,1031,Deal.Accessories.OEM,2
220259343,7415,2025-05-18,2128,Deal.Accessories.OEM,5
220376818,7696,2025-05-19,209,Deal.Accessories.OEM,1
220432293,7186,2025-05-20,2,Deal.Accessories.OEM,2
220435040,3179,2025-05-20,6,Deal.Accessories.OEM,2
220539668,3121,2025-05-20,7,Deal.Accessories.OEM,1
220475155,3169,2025-05-20,23,Deal.Accessories.OEM,2
220475175,3169,2025-05-20,29,Deal.Accessories.OEM,2
220432520,7186,2025-05-20,119,Deal.Accessories.OEM,4
220744668,7696,2025-05-20,209,Deal.Accessories.OEM,1
220789029,7717,2025-05-20,251,Deal.Accessories.OEM,1
220789122,7717,2025-05-20,262,Deal.Accessories.OEM,9
220598967,5622,2025-05-20,290,Deal.Accessories.OEM,2
220472524,5234,2025-05-20,439,Deal.Accessories.OEM,4
220866255,7415,2025-05-20,1031,Deal.Accessories.OEM,15
220472694,5234,2025-05-20,1110,Deal.Accessories.OEM,6
220866453,7415,2025-05-20,2128,Deal.Accessories.OEM,11
220667765,7071,2025-05-20,2791,Deal.Accessories.OEM,1
220472968,5234,2025-05-20,2842,Deal.Accessories.OEM,1
220935273,3179,2025-05-21,6,Deal.Accessories.OEM,2
221039279,3121,2025-05-21,7,Deal.Accessories.OEM,3
221095531,5622,2025-05-21,17,Deal.Accessories.OEM,1
220966997,3169,2025-05-21,23,Deal.Accessories.OEM,5
220967019,3169,2025-05-21,29,Deal.Accessories.OEM,1
220967094,3169,2025-05-21,46,Deal.Accessories.OEM,1
220967187,3169,2025-05-21,176,Deal.Accessories.OEM,4
221049569,5644,2025-05-21,183,Deal.Accessories.OEM,2
221049797,5644,2025-05-21,266,Deal.Accessories.OEM,1
221095716,5622,2025-05-21,290,Deal.Accessories.OEM,3
220938496,7166,2025-05-21,315,Deal.Accessories.OEM,1
221049369,5219,2025-05-21,340,Deal.Accessories.OEM,1
221342114,5234,2025-05-21,439,Deal.Accessories.OEM,4
221342315,5234,2025-05-21,496,Deal.Accessories.OEM,2
221342956,5235,2025-05-21,524,Deal.Accessories.OEM,1
220960285,7129,2025-05-21,698,Deal.Accessories.OEM,1
221369481,7415,2025-05-21,1031,Deal.Accessories.OEM,2
221342348,5234,2025-05-21,1110,Deal.Accessories.OEM,1
221369718,7415,2025-05-21,2128,Deal.Accessories.OEM,12
221450040,3179,2025-05-22,6,Deal.Accessories.OEM,1
221480285,3169,2025-05-22,29,Deal.Accessories.OEM,4
221609107,5622,2025-05-22,32,Deal.Accessories.OEM,1
221765793,7696,2025-05-22,209,Deal.Accessories.OEM,1
221609232,5622,2025-05-22,290,Deal.Accessories.OEM,3
221602138,5340,2025-05-22,440,Deal.Accessories.OEM,1
221487937,5234,2025-05-22,496,Deal.Accessories.OEM,1
221488459,5235,2025-05-22,511,Deal.Accessories.OEM,3
221488537,5235,2025-05-22,524,Deal.Accessories.OEM,3
221880773,7415,2025-05-22,1031,Deal.Accessories.OEM,2
221487973,5234,2025-05-22,1110,Deal.Accessories.OEM,15
221881010,7415,2025-05-22,2128,Deal.Accessories.OEM,6
221881067,7415,2025-05-22,2142,Deal.Accessories.OEM,3
221881144,7415,2025-05-22,2173,Deal.Accessories.OEM,5
221953936,3179,2025-05-23,6,Deal.Accessories.OEM,4
222041927,3121,2025-05-23,11,Deal.Accessories.OEM,1
221945801,7186,2025-05-23,20,Deal.Accessories.OEM,1
221985391,3169,2025-05-23,23,Deal.Accessories.OEM,1
221985430,3169,2025-05-23,32,Deal.Accessories.OEM,1
221985495,3169,2025-05-23,46,Deal.Accessories.OEM,2
222041940,3121,2025-05-23,77,Deal.Accessories.OEM,1
221979429,6173,2025-05-23,150,Deal.Accessories.OEM,1
221985568,3169,2025-05-23,176,Deal.Accessories.OEM,1
222056921,5644,2025-05-23,183,Deal.Accessories.OEM,3
222263986,7717,2025-05-23,262,Deal.Accessories.OEM,1
222097596,5622,2025-05-23,290,Deal.Accessories.OEM,2
222339658,5234,2025-05-23,439,Deal.Accessories.OEM,4
222339857,5234,2025-05-23,496,Deal.Accessories.OEM,1
222340377,5235,2025-05-23,511,Deal.Accessories.OEM,1
222340471,5235,2025-05-23,524,Deal.Accessories.OEM,7
222014397,5244,2025-05-23,621,Deal.Accessories.OEM,1
222361502,7415,2025-05-23,1031,Deal.Accessories.OEM,2
222361819,7415,2025-05-23,2173,Deal.Accessories.OEM,3
222412145,3179,2025-05-24,6,Deal.Accessories.OEM,1
222412195,7186,2025-05-24,109,Deal.Accessories.OEM,1
222447955,5560,2025-05-24,184,Deal.Accessories.OEM,1
222527219,7696,2025-05-24,209,Deal.Accessories.OEM,3
222520392,7717,2025-05-24,251,Deal.Accessories.OEM,1
222520443,7717,2025-05-24,262,Deal.Accessories.OEM,2
222441585,5644,2025-05-24,268,Deal.Accessories.OEM,2
222466011,5234,2025-05-24,439,Deal.Accessories.OEM,3
222466105,5234,2025-05-24,496,Deal.Accessories.OEM,1
222466518,5235,2025-05-24,511,Deal.Accessories.OEM,6
222466567,5235,2025-05-24,524,Deal.Accessories.OEM,2
222550368,7415,2025-05-24,1030,Deal.Accessories.OEM,2
222550394,7415,2025-05-24,1031,Deal.Accessories.OEM,13
222466141,5234,2025-05-24,1110,Deal.Accessories.OEM,9
222550626,7415,2025-05-24,2128,Deal.Accessories.OEM,1
222587381,7696,2025-05-25,209,Deal.Accessories.OEM,1
222589872,7415,2025-05-25,1030,Deal.Accessories.OEM,6
222589893,7415,2025-05-25,1031,Deal.Accessories.OEM,8
222589952,7415,2025-05-25,2128,Deal.Accessories.OEM,3
222622375,3179,2025-05-26,6,Deal.Accessories.OEM,2
222622406,3179,2025-05-26,9,Deal.Accessories.OEM,1
222722341,5340,2025-05-26,15,Deal.Accessories.OEM,1
222658683,3169,2025-05-26,23,Deal.Accessories.OEM,1
222658708,3169,2025-05-26,29,Deal.Accessories.OEM,2
222658803,3169,2025-05-26,46,Deal.Accessories.OEM,1
222622570,3179,2025-05-26,77,Deal.Accessories.OEM,3
222658903,3169,2025-05-26,176,Deal.Accessories.OEM,2
222904599,7696,2025-05-26,209,Deal.Accessories.OEM,2
222878576,7717,2025-05-26,262,Deal.Accessories.OEM,1
222905790,7831,2025-05-26,285,Deal.Accessories.OEM,2
222878660,7717,2025-05-26,324,Deal.Accessories.OEM,2
222982041,5234,2025-05-26,439,Deal.Accessories.OEM,1
222627293,7139,2025-05-26,471,Deal.Accessories.OEM,1
222982255,5234,2025-05-26,496,Deal.Accessories.OEM,1
222982663,5235,2025-05-26,502,Deal.Accessories.OEM,6
222982730,5235,2025-05-26,511,Deal.Accessories.OEM,5
222982756,5235,2025-05-26,512,Deal.Accessories.OEM,2
222906365,7832,2025-05-26,600,Deal.Accessories.OEM,1
222971704,7415,2025-05-26,2128,Deal.Accessories.OEM,3
222971813,7415,2025-05-26,2173,Deal.Accessories.OEM,3
223033659,3179,2025-05-27,6,Deal.Accessories.OEM,3
223190680,5622,2025-05-27,17,Deal.Accessories.OEM,1
223065400,3169,2025-05-27,23,Deal.Accessories.OEM,7
223065427,3169,2025-05-27,29,Deal.Accessories.OEM,1
223045889,7165,2025-05-27,117,Deal.Accessories.OEM,1
223147005,5644,2025-05-27,183,Deal.Accessories.OEM,3
223394288,7696,2025-05-27,209,Deal.Accessories.OEM,2
223339699,7624,2025-05-27,234,Deal.Accessories.OEM,1
223367235,7717,2025-05-27,251,Deal.Accessories.OEM,1
223147259,5644,2025-05-27,268,Deal.Accessories.OEM,1
223486668,5234,2025-05-27,430,Deal.Accessories.OEM,4
223487422,5235,2025-05-27,512,Deal.Accessories.OEM,2
223064825,7129,2025-05-27,705,Deal.Accessories.OEM,1
223495883,7415,2025-05-27,1030,Deal.Accessories.OEM,1
223495902,7415,2025-05-27,1031,Deal.Accessories.OEM,1
223496260,7415,2025-05-27,2173,Deal.Accessories.OEM,3
